CNTRYID,SEQID,booklet_id,item_id,event_name,event_type,timestamp,event_description
ZA6712_US.data,133,L11,6,stimulus,cba_event,459391,"<cbaloggingmodel:HighlightTextFieldLogEntry xmlns:cbaloggingmodel=""http://www.softcon.de/cba/cbaloggingmodel"" id=""TF3"">   <highlightedFragment startPosition=""407"" endPosition=""643"" text=""A joint Baltic stock market would lag behind markets such as Russia, Poland, the Czech Republic and Hungary. It should be noted that the stock market capitalization of any of the above countries would still be five to nine times higher t""/> </cbaloggingmodel:HighlightTextFieldLogEntry> "
ZA6712_US.data,133,L11,6,stimulus,cba_event,460325,"<cbaloggingmodel:TextBlocksLogEntry xmlns:cbaloggingmodel=""http://www.softcon.de/cba/cbaloggingmodel"" id=""TF3"">   <textBlocks textBlockId=""T1"" state=""DESELECTED""/>   <textBlocks textBlockId=""T4"" state=""PARTLY_SELECTED""/>   <textBlocks textBlockId=""T5"" state=""PARTLY_SELECTED""/>   <textBlocks textBlockId=""T6"" state=""DESELECTED""/>   <textBlocks textBlockId=""T7"" state=""DESELECTED""/>   <textBlocks textBlockId=""T8"" state=""PARTLY_SELECTED""/> </cbaloggingmodel:TextBlocksLogEntry> "
ZA6712_US.data,133,L11,6,stimulus,cba_event,460325,"<cbaloggingmodel:HighlightTextFieldLogEntry xmlns:cbaloggingmodel=""http://www.softcon.de/cba/cbaloggingmodel"" id=""TF3"">   <highlightedFragment startPosition=""407"" endPosition=""643"" text=""A joint Baltic stock market would lag behind markets such as Russia, Poland, the Czech Republic and Hungary. It should be noted that the stock market capitalization of any of the above countries would still be five to nine times higher t""/> </cbaloggingmodel:HighlightTextFieldLogEntry> "
ZA6712_US.data,133,L11,6,stimulus,cba_event,461404,"<cbaloggingmodel:TextBlocksLogEntry xmlns:cbaloggingmodel=""http://www.softcon.de/cba/cbaloggingmodel"" id=""TF3"">   <textBlocks textBlockId=""T1"" state=""DESELECTED""/>   <textBlocks textBlockId=""T4"" state=""PARTLY_SELECTED""/>   <textBlocks textBlockId=""T5"" state=""PARTLY_SELECTED""/>   <textBlocks textBlockId=""T6"" state=""DESELECTED""/>   <textBlocks textBlockId=""T7"" state=""DESELECTED""/>   <textBlocks textBlockId=""T8"" state=""PARTLY_SELECTED""/> </cbaloggingmodel:TextBlocksLogEntry> "
ZA6712_US.data,133,L11,6,stimulus,cba_event,461405,"<cbaloggingmodel:HighlightTextFieldLogEntry xmlns:cbaloggingmodel=""http://www.softcon.de/cba/cbaloggingmodel"" id=""TF3"">   <highlightedFragment startPosition=""407"" endPosition=""643"" text=""A joint Baltic stock market would lag behind markets such as Russia, Poland, the Czech Republic and Hungary. It should be noted that the stock market capitalization of any of the above countries would still be five to nine times higher t""/> </cbaloggingmodel:HighlightTextFieldLogEntry> "
ZA6712_US.data,133,L11,6,stimulus,cba_event,462492,"<cbaloggingmodel:TextBlocksLogEntry xmlns:cbaloggingmodel=""http://www.softcon.de/cba/cbaloggingmodel"" id=""TF3"">   <textBlocks textBlockId=""T1"" state=""DESELECTED""/>   <textBlocks textBlockId=""T4"" state=""PARTLY_SELECTED""/>   <textBlocks textBlockId=""T5"" state=""PARTLY_SELECTED""/>   <textBlocks textBlockId=""T6"" state=""DESELECTED""/>   <textBlocks textBlockId=""T7"" state=""DESELECTED""/>   <textBlocks textBlockId=""T8"" state=""PARTLY_SELECTED""/> </cbaloggingmodel:TextBlocksLogEntry> "
ZA6712_US.data,133,L11,6,stimulus,cba_event,462493,"<cbaloggingmodel:HighlightTextFieldLogEntry xmlns:cbaloggingmodel=""http://www.softcon.de/cba/cbaloggingmodel"" id=""TF3"">   <highlightedFragment startPosition=""407"" endPosition=""643"" text=""A joint Baltic stock market would lag behind markets such as Russia, Poland, the Czech Republic and Hungary. It should be noted that the stock market capitalization of any of the above countries would still be five to nine times higher t""/> </cbaloggingmodel:HighlightTextFieldLogEntry> "
ZA6712_US.data,133,L11,6,stimulus,cba_event,462837,"<cbaloggingmodel:TextBlocksLogEntry xmlns:cbaloggingmodel=""http://www.softcon.de/cba/cbaloggingmodel"" id=""TF3"">   <textBlocks textBlockId=""T1"" state=""DESELECTED""/>   <textBlocks textBlockId=""T4"" state=""PARTLY_SELECTED""/>   <textBlocks textBlockId=""T5"" state=""PARTLY_SELECTED""/>   <textBlocks textBlockId=""T6"" state=""DESELECTED""/>   <textBlocks textBlockId=""T7"" state=""DESELECTED""/>   <textBlocks textBlockId=""T8"" state=""PARTLY_SELECTED""/> </cbaloggingmodel:TextBlocksLogEntry> "
ZA6712_US.data,133,L11,6,stimulus,cba_event,462838,"<cbaloggingmodel:HighlightTextFieldLogEntry xmlns:cbaloggingmodel=""http://www.softcon.de/cba/cbaloggingmodel"" id=""TF3"">   <highlightedFragment startPosition=""407"" endPosition=""643"" text=""A joint Baltic stock market would lag behind markets such as Russia, Poland, the Czech Republic and Hungary. It should be noted that the stock market capitalization of any of the above countries would still be five to nine times higher t""/> </cbaloggingmodel:HighlightTextFieldLogEntry> "
ZA6712_US.data,133,L11,6,stimulus,cba_event,464539,"<cbaloggingmodel:TextBlocksLogEntry xmlns:cbaloggingmodel=""http://www.softcon.de/cba/cbaloggingmodel"" id=""TF3"">   <textBlocks textBlockId=""T1"" state=""DESELECTED""/>   <textBlocks textBlockId=""T4"" state=""PARTLY_SELECTED""/>   <textBlocks textBlockId=""T5"" state=""PARTLY_SELECTED""/>   <textBlocks textBlockId=""T6"" state=""DESELECTED""/>   <textBlocks textBlockId=""T7"" state=""DESELECTED""/>   <textBlocks textBlockId=""T8"" state=""PARTLY_SELECTED""/> </cbaloggingmodel:TextBlocksLogEntry> "
ZA6712_US.data,133,L11,6,stimulus,cba_event,464540,"<cbaloggingmodel:HighlightTextFieldLogEntry xmlns:cbaloggingmodel=""http://www.softcon.de/cba/cbaloggingmodel"" id=""TF3"">   <highlightedFragment startPosition=""407"" endPosition=""643"" text=""A joint Baltic stock market would lag behind markets such as Russia, Poland, the Czech Republic and Hungary. It should be noted that the stock market capitalization of any of the above countries would still be five to nine times higher t""/>   <highlightedFragment startPosition=""646"" endPosition=""685"" text=""n that of the joint Baltic stock market.""/> </cbaloggingmodel:HighlightTextFieldLogEntry> "
ZA6712_US.data,133,L11,6,stimulus,cba_event,465228,"<cbaloggingmodel:TextBlocksLogEntry xmlns:cbaloggingmodel=""http://www.softcon.de/cba/cbaloggingmodel"" id=""TF3"">   <textBlocks textBlockId=""T1"" state=""DESELECTED""/>   <textBlocks textBlockId=""T4"" state=""PARTLY_SELECTED""/>   <textBlocks textBlockId=""T5"" state=""PARTLY_SELECTED""/>   <textBlocks textBlockId=""T6"" state=""DESELECTED""/>   <textBlocks textBlockId=""T7"" state=""DESELECTED""/>   <textBlocks textBlockId=""T8"" state=""PARTLY_SELECTED""/> </cbaloggingmodel:TextBlocksLogEntry> "
ZA6712_US.data,133,L11,6,stimulus,cba_event,465229,"<cbaloggingmodel:HighlightTextFieldLogEntry xmlns:cbaloggingmodel=""http://www.softcon.de/cba/cbaloggingmodel"" id=""TF3"">   <highlightedFragment startPosition=""407"" endPosition=""643"" text=""A joint Baltic stock market would lag behind markets such as Russia, Poland, the Czech Republic and Hungary. It should be noted that the stock market capitalization of any of the above countries would still be five to nine times higher t""/>   <highlightedFragment startPosition=""646"" endPosition=""658"" text=""n that of the""/> </cbaloggingmodel:HighlightTextFieldLogEntry> "
ZA6712_US.data,133,L11,6,stimulus,cba_event,466607,"<cbaloggingmodel:TextBlocksLogEntry xmlns:cbaloggingmodel=""http://www.softcon.de/cba/cbaloggingmodel"" id=""TF3"">   <textBlocks textBlockId=""T1"" state=""DESELECTED""/>   <textBlocks textBlockId=""T4"" state=""PARTLY_SELECTED""/>   <textBlocks textBlockId=""T5"" state=""PARTLY_SELECTED""/>   <textBlocks textBlockId=""T6"" state=""DESELECTED""/>   <textBlocks textBlockId=""T7"" state=""DESELECTED""/>   <textBlocks textBlockId=""T8"" state=""PARTLY_SELECTED""/> </cbaloggingmodel:TextBlocksLogEntry> "
ZA6712_US.data,133,L11,6,stimulus,cba_event,466607,"<cbaloggingmodel:HighlightTextFieldLogEntry xmlns:cbaloggingmodel=""http://www.softcon.de/cba/cbaloggingmodel"" id=""TF3"">   <highlightedFragment startPosition=""646"" endPosition=""658"" text=""n that of the""/> </cbaloggingmodel:HighlightTextFieldLogEntry> "
ZA6712_US.data,133,L11,6,stimulus,cba_event,470685,"<cbaloggingmodel:TextBlocksLogEntry xmlns:cbaloggingmodel=""http://www.softcon.de/cba/cbaloggingmodel"" id=""TF3"">   <textBlocks textBlockId=""T1"" state=""DESELECTED""/>   <textBlocks textBlockId=""T4"" state=""PARTLY_SELECTED""/>   <textBlocks textBlockId=""T5"" state=""PARTLY_SELECTED""/>   <textBlocks textBlockId=""T6"" state=""DESELECTED""/>   <textBlocks textBlockId=""T7"" state=""DESELECTED""/>   <textBlocks textBlockId=""T8"" state=""PARTLY_SELECTED""/> </cbaloggingmodel:TextBlocksLogEntry> "
ZA6712_US.data,133,L11,6,stimulus,cba_event,470685,"<cbaloggingmodel:HighlightTextFieldLogEntry xmlns:cbaloggingmodel=""http://www.softcon.de/cba/cbaloggingmodel"" id=""TF3"">   <highlightedFragment startPosition=""406"" endPosition=""685"" text="" A joint Baltic stock market would lag behind markets such as Russia, Poland, the Czech Republic and Hungary. It should be noted that the stock market capitalization of any of the above countries would still be five to nine times higher than that of the joint Baltic stock market.""/> </cbaloggingmodel:HighlightTextFieldLogEntry> "
ZA6712_US.data,133,L11,6,stimulus,cba_event,471101,"<cbaloggingmodel:TextBlocksLogEntry xmlns:cbaloggingmodel=""http://www.softcon.de/cba/cbaloggingmodel"" id=""TF3"">   <textBlocks textBlockId=""T1"" state=""DESELECTED""/>   <textBlocks textBlockId=""T4"" state=""DESELECTED""/>   <textBlocks textBlockId=""T5"" state=""DESELECTED""/>   <textBlocks textBlockId=""T6"" state=""DESELECTED""/>   <textBlocks textBlockId=""T7"" state=""DESELECTED""/>   <textBlocks textBlockId=""T8"" state=""DESELECTED""/> </cbaloggingmodel:TextBlocksLogEntry> "
ZA6712_US.data,133,L11,6,stimulus,cba_event,471101,"<cbaloggingmodel:HighlightLogEntry xmlns:cbaloggingmodel=""http://www.softcon.de/cba/cbaloggingmodel"" id=""TF3"" isHighlighted=""false""/> "
ZA6712_US.data,133,L11,6,stimulus,cba_event,475339,"<cbaloggingmodel:TextBlocksLogEntry xmlns:cbaloggingmodel=""http://www.softcon.de/cba/cbaloggingmodel"" id=""TF3"">   <textBlocks textBlockId=""T1"" state=""DESELECTED""/>   <textBlocks textBlockId=""T4"" state=""PARTLY_SELECTED""/>   <textBlocks textBlockId=""T5"" state=""PARTLY_SELECTED""/>   <textBlocks textBlockId=""T6"" state=""DESELECTED""/>   <textBlocks textBlockId=""T7"" state=""DESELECTED""/>   <textBlocks textBlockId=""T8"" state=""PARTLY_SELECTED""/> </cbaloggingmodel:TextBlocksLogEntry> "
ZA6712_US.data,133,L11,6,stimulus,cba_event,475339,"<cbaloggingmodel:HighlightLogEntry xmlns:cbaloggingmodel=""http://www.softcon.de/cba/cbaloggingmodel"" id=""TF3"" isHighlighted=""true""/> "
ZA6712_US.data,133,L11,6,stimulus,cba_event,475342,"<cbaloggingmodel:HighlightTextFieldLogEntry xmlns:cbaloggingmodel=""http://www.softcon.de/cba/cbaloggingmodel"" id=""TF3"">   <highlightedFragment startPosition=""403"" endPosition=""642"" text=""    A joint Baltic stock market would lag behind markets such as Russia, Poland, the Czech Republic and Hungary. It should be noted that the stock market capitalization of any of the above countries would still be five to nine times higher ""/> </cbaloggingmodel:HighlightTextFieldLogEntry> "
ZA6712_US.data,133,L11,6,taoPIAAC,NEXT_INQUIRY,476897,REQUEST
ZA6712_US.data,133,L11,6,taoPIAAC,NEXT_BUTTON,476897,id=nextInquiry_button
ZA6712_US.data,133,L11,6,taoPIAAC,BUTTON,476898,id=nextInquiry_button
ZA6712_US.data,133,L11,6,taoPIAAC,DOACTION,476899,action=tao_item.nextInquiry
ZA6712_US.data,133,L11,6,stimulus,itemScoreResult,476971,"<cbascoringresultmm:ItemScore xmi:version=""2.0"" xmlns:xmi=""http://www.omg.org/XMI"" xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"" xmlns:cbascoringresultmm=""http://cbascoringresultmm/1.0"" xmlns:snapshot=""http://snapshot.softcon.de"" name=""C308A120"" result=""false"" nbHits=""0"" hitWeight=""0"" nbMisses=""1"" missWeight=""1"" nbInteractions=""14"">   <missList name=""C308A120M1"" weight=""1""/>   <highlightOverview>     <textField id=""TF3"">       <highlightedFragment startPosition=""403"" endPosition=""642"" text=""    A joint Baltic stock market would lag behind markets such as Russia, Poland, the Czech Republic and Hungary. It should be noted that the stock market capitalization of any of the above countries would still be five to nine times higher ""/>     </textField>   </highlightOverview>   <snapshotOverview version=""cbaComponentStateStorage__4614063222996965"">     <componentStateList xsi:type=""snapshot:CBAClipboardState"" id=""cbaClipboard__4614063377208041"" clipboardText=""""/>     <componentStateList xsi:type=""snapshot:CBAPageManagerState"" id=""cbaPageManager__4614063142694457"" firstPage=""cbaPage_0_4614063435142638""/>     <componentStateList xsi:type=""snapshot:CBARichTextFieldState"" id=""cbaTextField_45_4614063606615728"" selectedTextBlocks=""0T1,1T4,1T5,0T6,0T7,1T8"" highlightedCharacters=""403-642"" highlighted=""true""/>   </snapshotOverview> </cbascoringresultmm:ItemScore> "
ZA6712_US.data,133,L11,6,stimulus,ItemScore,476972,"<cbascoringresultmm:ItemScore xmi:version=""2.0"" xmlns:xmi=""http://www.omg.org/XMI"" xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"" xmlns:cbascoringresultmm=""http://cbascoringresultmm/1.0"" xmlns:snapshot=""http://snapshot.softcon.de"" name=""C308A120"" result=""false"" nbHits=""0"" hitWeight=""0"" nbMisses=""1"" missWeight=""1"" nbInteractions=""14"">   <missList name=""C308A120M1"" weight=""1""/>   <highlightOverview>     <textField id=""TF3"">       <highlightedFragment startPosition=""403"" endPosition=""642"" text=""    A joint Baltic stock market would lag behind markets such as Russia, Poland, the Czech Republic and Hungary. It should be noted that the stock market capitalization of any of the above countries would still be five to nine times higher ""/>     </textField>   </highlightOverview>   <snapshotOverview version=""cbaComponentStateStorage__4614063222996965"">     <componentStateList xsi:type=""snapshot:CBAClipboardState"" id=""cbaClipboard__4614063377208041"" clipboardText=""""/>     <componentStateList xsi:type=""snapshot:CBAPageManagerState"" id=""cbaPageManager__4614063142694457"" firstPage=""cbaPage_0_4614063435142638""/>     <componentStateList xsi:type=""snapshot:CBARichTextFieldState"" id=""cbaTextField_45_4614063606615728"" selectedTextBlocks=""0T1,1T4,1T5,0T6,0T7,1T8"" highlightedCharacters=""403-642"" highlighted=""true""/>   </snapshotOverview> </cbascoringresultmm:ItemScore> "
ZA6712_US.data,133,L11,6,stimulus,SnapshotRef,476975,http://localhost:8080/cba-runtime/item?custom_service_handler=downloadService&file=/usr/local/jboss-web-2.1.2.GA/temp/snapshot1428438262630875743.xml
ZA6712_US.data,133,L11,6,stimulus,gotoFrame,476975,C308A121
ZA6712_US.data,134,L11,6,stimulus,cba_event,61324,"<cbaloggingmodel:CBAItemLogEntry xmlns:cbaloggingmodel=""http://www.softcon.de/cba/cbaloggingmodel"" name=""de.softcon.cba.runtime.st308balticstock-1278523942"" entryPoint=""C308A120""/> "
ZA6712_US.data,134,L11,6,stimulus,cba_event,74119,"<cbaloggingmodel:ImageMapLogEntry xmlns:cbaloggingmodel=""http://www.softcon.de/cba/cbaloggingmodel"" id=""IM1"" imageAreaId=""I3"" isSelected=""true""/> "
ZA6712_US.data,134,L11,6,stimulus,cba_event,80757,"<cbaloggingmodel:ImageMapLogEntry xmlns:cbaloggingmodel=""http://www.softcon.de/cba/cbaloggingmodel"" id=""IM1"" imageAreaId=""I4"" isSelected=""true""/> "
ZA6712_US.data,134,L11,6,taoPIAAC,NEXT_INQUIRY,94814,REQUEST
ZA6712_US.data,134,L11,6,taoPIAAC,NEXT_BUTTON,94816,id=nextInquiry_button
ZA6712_US.data,134,L11,6,taoPIAAC,BUTTON,94817,id=nextInquiry_button
ZA6712_US.data,134,L11,6,taoPIAAC,DOACTION,94817,action=tao_item.nextInquiry
ZA6712_US.data,134,L11,6,stimulus,itemScoreResult,94887,"<cbascoringresultmm:ItemScore xmi:version=""2.0"" xmlns:xmi=""http://www.omg.org/XMI"" xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"" xmlns:cbascoringresultmm=""http://cbascoringresultmm/1.0"" xmlns:snapshot=""http://snapshot.softcon.de"" name=""C308A120"" result=""true"" nbHits=""1"" hitWeight=""1"" nbMisses=""0"" missWeight=""0"" nbInteractions=""2"">   <hitList name=""C308A120H1"" weight=""1""/>   <snapshotOverview version=""cbaComponentStateStorage__4614063222996965"">     <componentStateList xsi:type=""snapshot:CBAClipboardState"" id=""cbaClipboard__4614063377208041"" clipboardText=""""/>     <componentStateList xsi:type=""snapshot:CBAPageManagerState"" id=""cbaPageManager__4614063142694457"" firstPage=""cbaPage_0_4614063435142638""/>     <componentStateList xsi:type=""snapshot:CBAImageMapState"" id=""cbaImageMap_9_4614063635157865"" selectedImageAreas=""[I3, I4]"" selectable=""true"" multipleSelectMode=""true""/>   </snapshotOverview> </cbascoringresultmm:ItemScore> "
ZA6712_US.data,134,L11,6,stimulus,ItemScore,94887,"<cbascoringresultmm:ItemScore xmi:version=""2.0"" xmlns:xmi=""http://www.omg.org/XMI"" xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"" xmlns:cbascoringresultmm=""http://cbascoringresultmm/1.0"" xmlns:snapshot=""http://snapshot.softcon.de"" name=""C308A120"" result=""true"" nbHits=""1"" hitWeight=""1"" nbMisses=""0"" missWeight=""0"" nbInteractions=""2"">   <hitList name=""C308A120H1"" weight=""1""/>   <snapshotOverview version=""cbaComponentStateStorage__4614063222996965"">     <componentStateList xsi:type=""snapshot:CBAClipboardState"" id=""cbaClipboard__4614063377208041"" clipboardText=""""/>     <componentStateList xsi:type=""snapshot:CBAPageManagerState"" id=""cbaPageManager__4614063142694457"" firstPage=""cbaPage_0_4614063435142638""/>     <componentStateList xsi:type=""snapshot:CBAImageMapState"" id=""cbaImageMap_9_4614063635157865"" selectedImageAreas=""[I3, I4]"" selectable=""true"" multipleSelectMode=""true""/>   </snapshotOverview> </cbascoringresultmm:ItemScore> "
ZA6712_US.data,134,L11,6,stimulus,SnapshotRef,94887,http://localhost:8080/cba-runtime/item?custom_service_handler=downloadService&file=/usr/local/jboss-web-2.1.2.GA/temp/snapshot1376885332609167440.xml
ZA6712_US.data,134,L11,6,stimulus,gotoFrame,94887,C308A121
ZA6712_US.data,137,L11,6,stimulus,cba_event,99188,"<cbaloggingmodel:CBAItemLogEntry xmlns:cbaloggingmodel=""http://www.softcon.de/cba/cbaloggingmodel"" name=""de.softcon.cba.runtime.st308balticstock-1278523942"" entryPoint=""C308A120""/> "
ZA6712_US.data,137,L11,6,stimulus,cba_event,112358,"<cbaloggingmodel:ImageMapLogEntry xmlns:cbaloggingmodel=""http://www.softcon.de/cba/cbaloggingmodel"" id=""IM1"" imageAreaId=""I3"" isSelected=""true""/> "
ZA6712_US.data,137,L11,6,stimulus,cba_event,113312,"<cbaloggingmodel:ImageMapLogEntry xmlns:cbaloggingmodel=""http://www.softcon.de/cba/cbaloggingmodel"" id=""IM1"" imageAreaId=""I4"" isSelected=""true""/> "
ZA6712_US.data,137,L11,6,taoPIAAC,NEXT_INQUIRY,118330,REQUEST
ZA6712_US.data,137,L11,6,taoPIAAC,NEXT_BUTTON,118330,id=nextInquiry_button
ZA6712_US.data,137,L11,6,taoPIAAC,BUTTON,118331,id=nextInquiry_button
ZA6712_US.data,137,L11,6,taoPIAAC,DOACTION,118333,action=tao_item.nextInquiry
ZA6712_US.data,137,L11,6,stimulus,itemScoreResult,118402,"<cbascoringresultmm:ItemScore xmi:version=""2.0"" xmlns:xmi=""http://www.omg.org/XMI"" xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"" xmlns:cbascoringresultmm=""http://cbascoringresultmm/1.0"" xmlns:snapshot=""http://snapshot.softcon.de"" name=""C308A120"" result=""true"" nbHits=""1"" hitWeight=""1"" nbMisses=""0"" missWeight=""0"" nbInteractions=""2"">   <hitList name=""C308A120H1"" weight=""1""/>   <snapshotOverview version=""cbaComponentStateStorage__4614063222996965"">     <componentStateList xsi:type=""snapshot:CBAClipboardState"" id=""cbaClipboard__4614063377208041"" clipboardText=""""/>     <componentStateList xsi:type=""snapshot:CBAPageManagerState"" id=""cbaPageManager__4614063142694457"" firstPage=""cbaPage_0_4614063435142638""/>     <componentStateList xsi:type=""snapshot:CBAImageMapState"" id=""cbaImageMap_9_4614063635157865"" selectedImageAreas=""[I3, I4]"" selectable=""true"" multipleSelectMode=""true""/>   </snapshotOverview> </cbascoringresultmm:ItemScore> "
ZA6712_US.data,137,L11,6,stimulus,ItemScore,118403,"<cbascoringresultmm:ItemScore xmi:version=""2.0"" xmlns:xmi=""http://www.omg.org/XMI"" xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"" xmlns:cbascoringresultmm=""http://cbascoringresultmm/1.0"" xmlns:snapshot=""http://snapshot.softcon.de"" name=""C308A120"" result=""true"" nbHits=""1"" hitWeight=""1"" nbMisses=""0"" missWeight=""0"" nbInteractions=""2"">   <hitList name=""C308A120H1"" weight=""1""/>   <snapshotOverview version=""cbaComponentStateStorage__4614063222996965"">     <componentStateList xsi:type=""snapshot:CBAClipboardState"" id=""cbaClipboard__4614063377208041"" clipboardText=""""/>     <componentStateList xsi:type=""snapshot:CBAPageManagerState"" id=""cbaPageManager__4614063142694457"" firstPage=""cbaPage_0_4614063435142638""/>     <componentStateList xsi:type=""snapshot:CBAImageMapState"" id=""cbaImageMap_9_4614063635157865"" selectedImageAreas=""[I3, I4]"" selectable=""true"" multipleSelectMode=""true""/>   </snapshotOverview> </cbascoringresultmm:ItemScore> "
ZA6712_US.data,137,L11,6,stimulus,SnapshotRef,118403,http://localhost:8080/cba-runtime/item?custom_service_handler=downloadService&file=/usr/local/jboss-web-2.1.2.GA/temp/snapshot6580504246814420442.xml
ZA6712_US.data,137,L11,6,stimulus,gotoFrame,118403,C308A121
ZA6712_US.data,139,L11,6,stimulus,cba_event,43248,"<cbaloggingmodel:CBAItemLogEntry xmlns:cbaloggingmodel=""http://www.softcon.de/cba/cbaloggingmodel"" name=""de.softcon.cba.runtime.st308balticstock-1278523942"" entryPoint=""C308A120""/> "
ZA6712_US.data,139,L11,6,stimulus,cba_event,71507,"<cbaloggingmodel:ImageMapLogEntry xmlns:cbaloggingmodel=""http://www.softcon.de/cba/cbaloggingmodel"" id=""IM1"" imageAreaId=""I3"" isSelected=""true""/> "
ZA6712_US.data,139,L11,6,stimulus,cba_event,72259,"<cbaloggingmodel:ImageMapLogEntry xmlns:cbaloggingmodel=""http://www.softcon.de/cba/cbaloggingmodel"" id=""IM1"" imageAreaId=""I4"" isSelected=""true""/> "
ZA6712_US.data,139,L11,6,taoPIAAC,NEXT_INQUIRY,73671,REQUEST
ZA6712_US.data,139,L11,6,taoPIAAC,NEXT_BUTTON,73671,id=nextInquiry_button
ZA6712_US.data,139,L11,6,taoPIAAC,BUTTON,73672,id=nextInquiry_button
ZA6712_US.data,139,L11,6,taoPIAAC,DOACTION,73672,action=tao_item.nextInquiry
ZA6712_US.data,139,L11,6,stimulus,itemScoreResult,73741,"<cbascoringresultmm:ItemScore xmi:version=""2.0"" xmlns:xmi=""http://www.omg.org/XMI"" xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"" xmlns:cbascoringresultmm=""http://cbascoringresultmm/1.0"" xmlns:snapshot=""http://snapshot.softcon.de"" name=""C308A120"" result=""true"" nbHits=""1"" hitWeight=""1"" nbMisses=""0"" missWeight=""0"" nbInteractions=""2"">   <hitList name=""C308A120H1"" weight=""1""/>   <snapshotOverview version=""cbaComponentStateStorage__4614063222996965"">     <componentStateList xsi:type=""snapshot:CBAClipboardState"" id=""cbaClipboard__4614063377208041"" clipboardText=""""/>     <componentStateList xsi:type=""snapshot:CBAPageManagerState"" id=""cbaPageManager__4614063142694457"" firstPage=""cbaPage_0_4614063435142638""/>     <componentStateList xsi:type=""snapshot:CBAImageMapState"" id=""cbaImageMap_9_4614063635157865"" selectedImageAreas=""[I3, I4]"" selectable=""true"" multipleSelectMode=""true""/>   </snapshotOverview> </cbascoringresultmm:ItemScore> "
ZA6712_US.data,139,L11,6,stimulus,ItemScore,73741,"<cbascoringresultmm:ItemScore xmi:version=""2.0"" xmlns:xmi=""http://www.omg.org/XMI"" xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"" xmlns:cbascoringresultmm=""http://cbascoringresultmm/1.0"" xmlns:snapshot=""http://snapshot.softcon.de"" name=""C308A120"" result=""true"" nbHits=""1"" hitWeight=""1"" nbMisses=""0"" missWeight=""0"" nbInteractions=""2"">   <hitList name=""C308A120H1"" weight=""1""/>   <snapshotOverview version=""cbaComponentStateStorage__4614063222996965"">     <componentStateList xsi:type=""snapshot:CBAClipboardState"" id=""cbaClipboard__4614063377208041"" clipboardText=""""/>     <componentStateList xsi:type=""snapshot:CBAPageManagerState"" id=""cbaPageManager__4614063142694457"" firstPage=""cbaPage_0_4614063435142638""/>     <componentStateList xsi:type=""snapshot:CBAImageMapState"" id=""cbaImageMap_9_4614063635157865"" selectedImageAreas=""[I3, I4]"" selectable=""true"" multipleSelectMode=""true""/>   </snapshotOverview> </cbascoringresultmm:ItemScore> "
ZA6712_US.data,139,L11,6,stimulus,SnapshotRef,73743,http://localhost:8080/cba-runtime/item?custom_service_handler=downloadService&file=/usr/local/jboss-web-2.1.2.GA/temp/snapshot68688782459301902.xml
ZA6712_US.data,139,L11,6,stimulus,gotoFrame,73743,C308A121
ZA6712_US.data,143,L11,6,stimulus,cba_event,81384,"<cbaloggingmodel:CBAItemLogEntry xmlns:cbaloggingmodel=""http://www.softcon.de/cba/cbaloggingmodel"" name=""de.softcon.cba.runtime.st308balticstock-1278523942"" entryPoint=""C308A120""/> "
ZA6712_US.data,143,L11,6,stimulus,cba_event,109803,"<cbaloggingmodel:ImageMapLogEntry xmlns:cbaloggingmodel=""http://www.softcon.de/cba/cbaloggingmodel"" id=""IM1"" imageAreaId=""I3"" isSelected=""true""/> "
ZA6712_US.data,143,L11,6,stimulus,cba_event,111581,"<cbaloggingmodel:ImageMapLogEntry xmlns:cbaloggingmodel=""http://www.softcon.de/cba/cbaloggingmodel"" id=""IM1"" imageAreaId=""I4"" isSelected=""true""/> "
ZA6712_US.data,143,L11,6,taoPIAAC,NEXT_INQUIRY,117238,REQUEST
ZA6712_US.data,143,L11,6,taoPIAAC,NEXT_BUTTON,117239,id=nextInquiry_button
ZA6712_US.data,143,L11,6,taoPIAAC,BUTTON,117241,id=nextInquiry_button
ZA6712_US.data,143,L11,6,taoPIAAC,DOACTION,117241,action=tao_item.nextInquiry
